     2127.36011        5.87115     2127.36035        5.10889
     2081.70508        6.03763     2081.70532        5.39184
     2104.70996        6.14296     2104.71045        5.67827
     2081.69507        6.29976     2081.69556        5.95780
     2077.15503        6.46730     2077.15527        6.26480
     2102.66504        6.11046     2102.66553        5.52870
     2093.63989        6.61138     2093.64038        6.05207
     2130.11499        7.70498     2130.11523        7.23018
     2072.43994        5.80744     2072.44043        5.16441
     2111.19995        6.40000     2111.20044        6.03496
     2083.61011        5.55049     2083.61035        5.43089
     2106.81006        6.29475     2106.81055        5.44507
     2089.66504        6.37713     2089.66553        5.48349
     2101.10010        6.05888     2101.10059        5.52994
     2084.17993        5.46696     2084.18042        5.03723
     2093.96997        6.37802     2093.97046        5.68472
     2102.42993        6.08729     2102.43042        5.58964
     2108.16992        6.69710     2108.17041        6.27333
     2110.46509        5.92316     2110.46558        5.55565
     2089.99512        6.21771     2089.99536        5.44616
     2089.19995        6.56049     2089.20044        5.88909
     2080.69995        6.31110     2080.70044        5.88892
     2098.98999        5.65861     2098.99048        5.11978
     2045.06006        6.01302     2045.06030        5.62834
     2080.96509        5.79903     2080.96533        5.48527
     2092.26489        5.98413     2092.26538        5.47798
     2049.41504        5.50616     2049.41528        5.26848
     2043.43506        6.37187     2043.43530        5.79341
     2079.52490        6.25575     2079.52539        6.20280
     2106.31494        6.01338     2106.31543        5.33161
     2079.63989        5.38427     2079.64038        5.17017
     2074.69995        5.96574     2074.70020        5.66156
     2087.23511        6.46025     2087.23535        5.85986
     2030.73499        6.23536     2030.73535        5.72805
     2114.38501        5.40294     2114.38550        5.42674
     2045.73999        6.17190     2045.74036        5.68628
     2039.97498        5.84460     2039.97534        5.29947
     2056.17993        6.21994     2056.18042        5.76563
     2055.96997        6.65726     2055.97021        6.05261
     2043.52502        5.64042     2043.52527        5.37933
     2064.62012        5.92753     2064.62036        5.11519
     2060.04004        6.19664     2060.04028        5.51279
     2097.95996        6.34968     2097.96045        5.68081
     2014.71497        5.17965     2014.71533        5.08818
     2081.41504        5.38867     2081.41553        5.08000
     2063.70508        5.60651     2063.70532        5.25197
     2084.58496        6.53129     2084.58545        5.71870
     2040.25500        5.61560     2040.25537        5.26306
     2067.87988        6.06511     2067.88037        5.21279
     2039.81006        6.18093     2039.81030        5.78005
     2038.35999        5.84041     2038.36035        5.38483
     2090.98999        6.08111     2090.99048        5.64089
     2077.94507        5.67952     2077.94531        5.11451
     2054.06006        6.07259     2054.06030        5.43255
     2105.21509        5.09547     2105.21558        4.93053
     2095.09497        5.76723     2095.09546        4.95750
     2094.91504        6.14026     2094.91553        5.44599
     2074.39990        5.95987     2074.40039        5.36503
     2079.47510        5.88255     2079.47534        5.15604
     2109.97510        5.09700     2109.97559        4.30828
     2099.59009        5.38813     2099.59058        4.65011
     2034.03503        5.47163     2034.03528        4.91808
     2062.72998        6.44881     2062.73022        6.03804
     2100.14990        5.91080     2100.15039        5.21619
     2070.77490        5.45705     2070.77539        4.99651
     2092.51489        5.86641     2092.51538        4.97725
     2110.34497        5.13624     2110.34546        4.87468
     2097.02490        5.83004     2097.02539        5.06196
     2106.23511        5.96362     2106.23535        5.15269
     2095.70508        5.99274     2095.70557        5.39891
     2099.17993        6.15529     2099.18042        5.40367
     2066.60010        5.68155     2066.60034        4.89371
     2133.49512        5.43001     2133.49536        4.86534
     2057.83496        5.56352     2057.83521        4.58548
     2118.93994        4.94736     2118.94043        4.39455
     2071.55493        3.40029        0.00000        0.00000
     2361.46997        6.75863     2361.47070        6.07201
     2148.30493        6.25036     2148.30566        5.41389
     2059.95996        6.01319     2059.96069        5.24437
     1924.41003        6.57814     1924.41077        5.95525
     1951.22498        5.63200     1951.22583        5.38429
     2002.20996        6.13807     2002.21094        5.60016
     2026.85999        6.53455     2026.86096        6.05475
     1962.67505        6.71449     1962.67590        5.83475
     1974.75500        5.84893     1974.75598        5.34671
     1943.07495        6.35172     1943.07581        5.70161
     1933.29504        6.23883     1933.29578        5.60555
     1987.90503        5.13332     1987.90588        4.61992
     1951.63000        5.78473     1951.63074        5.18591
     2010.47998        6.24256     2010.48096        5.82408
     1984.11499        5.76774     1984.11597        5.31663
     1980.06995        5.70571     1980.07092        5.34064
     1967.77002        6.47048     1967.77100        5.60870
     1987.22998        5.72426     1987.23096        5.17697
     2006.23499        6.35018     2006.23596        5.74831
     1995.89001        5.88455     1995.89099        4.98052
     2046.00000        6.02661     2046.00098        5.29186
     2007.14502        6.54744     2007.14600        5.69083
     2018.95496        5.78861     2018.95593        5.24237
     1998.45496        5.77001     1998.45593        5.34658
     2012.34497        6.17746     2012.34595        5.80929
     2048.65503        6.16206     2048.65552        5.67540
     2052.84009        5.84589     2052.84058        5.38965
     2030.09998        6.16360     2030.10095        5.27101
     2034.22498        6.29995     2034.22595        5.57451
     2039.81494        5.73112     2039.81592        4.88888
     1958.86499        5.62066     1958.86597        5.19220
     2059.35498        6.30111     2059.35571        5.76973
     2043.85999        5.46813     2043.86096        4.94653
     2033.77002        6.74589     2033.77100        6.12648
     2038.72498        5.93754     2038.72595        5.25279
     2077.52002        5.67887     2077.52075        5.32574
     2063.08008        6.89011     2063.08057        6.30672
     2034.84998        6.39042     2034.85095        5.67646
     2053.32495       22.84829        0.00000        0.00000
     2078.24512       23.18879        0.00000        0.00000
     2073.58008       15.87147        0.00000        0.00000
     2014.92505        7.78488     2014.92590        7.14608
     2037.55005        6.41853     2037.55090        5.90060
     1999.83496        6.70319     1999.83594        6.05831
     2033.99500        5.79827     2033.99597        4.90370
     2063.56494        6.78607     2063.56567        6.08862
     2044.01501        6.28329     2044.01599        5.72427
     2030.54004        6.28239     2030.54089        5.69747
     1999.90503        6.77576     1999.90588        6.24189
     2025.09998        6.60227     2025.10095        5.91548
     2037.06995        6.82753     2037.07092        6.11192
     2029.82996        6.20412     2029.83093        5.28821
     2031.64001        6.05561     2031.64099        5.26698
     2043.21497        5.97192     2043.21594        5.35096
     2005.08997        6.06728     2005.09094        5.34531
     2021.77502        7.41413     2021.77588        6.97270
     2056.92505        7.35557     2056.92554        6.88282
     2061.80005        6.73795     2061.80054        6.29466
     2059.83496        6.81856     2059.83569        6.48059
     2057.88501        6.56405     2057.88574        6.10855
     2050.04492        6.66768     2050.04590        5.98455
     2040.72998        6.26954     2040.73096        5.73766
     2021.89502        5.83515     2021.89600        5.23239
     1976.97498        6.44433     1976.97595        6.12393
     2037.34998        6.58616     2037.35095        5.84102
     1990.77002        6.13898     1990.77100        5.24923
     2020.31995        6.44186     2020.32092        5.79219
